ENSG00000000003.14	125
ENSG00000000005.5	0
ENSG00000000419.12	3560
ENSG00000000457.13	319
ENSG00000000460.16	738
ENSG00000000938.12	0
ENSG00000000971.15	35
ENSG00000001036.13	4270
ENSG00000001084.10	1318
ENSG00000001167.14	445
ENSG00000001460.17	256
ENSG00000001461.16	511
ENSG00000001497.16	3785
ENSG00000001561.6	246
ENSG00000001617.11	3836
ENSG00000001626.14	6
ENSG00000001629.9	4585
ENSG00000001630.15	25
ENSG00000001631.15	1486
ENSG00000002016.17	167
ENSG00000002330.13	2983
ENSG00000002549.12	4025
ENSG00000002586.18	0
ENSG00000002586.18_PAR_Y	0
ENSG00000002587.9	537
ENSG00000002726.20	1
ENSG00000002745.12	1
ENSG00000002746.14	0
ENSG00000002822.15	877
ENSG00000002834.17	1725
ENSG00000002919.14	746
ENSG00000002933.7	0
ENSG00000003056.7	3868
ENSG00000003096.13	622
ENSG00000003137.8	131
ENSG00000003147.17	124
ENSG00000003249.13	251
ENSG00000003393.14	2378
ENSG00000003400.14	11
ENSG00000003402.19	1162
ENSG00000003436.14	114
ENSG00000003509.15	441
ENSG00000003756.16	2599
ENSG00000003987.13	6
ENSG00000003989.16	161
ENSG00000004059.10	3793
ENSG00000004139.13	790
ENSG00000004142.11	8253
ENSG00000004399.12	2324
ENSG00000004455.16	2542
ENSG00000004468.12	0
ENSG00000004478.7	6407
ENSG00000004487.15	3196
ENSG00000004534.14	3638
ENSG00000004660.14	283
ENSG00000004700.15	1713
ENSG00000004766.15	908
ENSG00000004776.11	0
ENSG00000004777.18	605
ENSG00000004779.9	2505
ENSG00000004799.7	1
ENSG00000004809.13	0
ENSG00000004838.13	12
ENSG00000004846.16	39
ENSG00000004848.7	0
ENSG00000004864.13	3522
ENSG00000004866.19	1909
ENSG00000004897.11	3228
ENSG00000004939.13	0
ENSG00000004948.13	0
ENSG00000004961.14	1780
ENSG00000004975.11	2565
ENSG00000005001.9	0
ENSG00000005007.12	2427
ENSG00000005020.12	981
ENSG00000005022.5	37163
ENSG00000005059.15	2612
ENSG00000005073.5	0
ENSG00000005075.15	3763
ENSG00000005100.12	1276
ENSG00000005102.12	0
ENSG00000005108.15	90
ENSG00000005156.11	1348
ENSG00000005175.9	2155
ENSG00000005187.11	12
ENSG00000005189.19	440
ENSG00000005194.14	3125
ENSG00000005206.16	484
ENSG00000005238.19	978
ENSG00000005243.9	0
ENSG00000005249.12	640
ENSG00000005302.17	1191
ENSG00000005339.14	4377
ENSG00000005379.15	69
ENSG00000005381.7	0
ENSG00000005421.8	0
ENSG00000005436.13	794
ENSG00000005448.16	1013
ENSG00000005469.11	767
ENSG00000005471.15	5
ENSG00000005483.20	2143
ENSG00000005486.16	5490
ENSG00000005513.9	0
ENSG00000005700.14	718
ENSG00000005801.16	1049
ENSG00000005810.17	3552
ENSG00000005812.10	2079
ENSG00000005844.17	0
ENSG00000005882.11	1000
ENSG00000005884.17	32621
ENSG00000005889.15	1466
ENSG00000005893.15	6960
ENSG00000005961.17	0
ENSG00000005981.12	0
ENSG00000006007.11	1984
ENSG00000006015.17	87
ENSG00000006016.10	3
ENSG00000006025.11	175
ENSG00000006042.11	2060
ENSG00000006047.12	0
ENSG00000006059.3	0
ENSG00000006062.13	1915
ENSG00000006071.12	0
ENSG00000006116.3	0
ENSG00000006118.14	2440
ENSG00000006125.16	9016
ENSG00000006128.11	0
ENSG00000006194.9	1268
ENSG00000006210.6	966
ENSG00000006282.20	6800
ENSG00000006283.17	0
ENSG00000006327.13	15697
ENSG00000006377.10	0
ENSG00000006432.15	394
ENSG00000006451.7	1109
ENSG00000006453.13	618
ENSG00000006459.10	55
ENSG00000006468.13	217
ENSG00000006530.15	1718
ENSG00000006534.15	1453
ENSG00000006555.10	0
ENSG00000006576.16	2704
ENSG00000006606.8	373
ENSG00000006607.13	808
ENSG00000006611.15	0
ENSG00000006625.17	1995
ENSG00000006634.7	2397
ENSG00000006638.11	18
ENSG00000006652.13	7360
ENSG00000006659.12	0
ENSG00000006695.10	803
ENSG00000006704.10	1353
ENSG00000006712.14	2941
ENSG00000006715.15	3455
ENSG00000006740.16	0
ENSG00000006744.18	3040
ENSG00000006747.14	0
ENSG00000006756.15	882
ENSG00000006757.11	0
ENSG00000006788.12	0
ENSG00000006831.9	2092
ENSG00000006837.11	136
ENSG00000007001.12	0
ENSG00000007038.10	0
ENSG00000007047.14	1725
ENSG00000007062.11	1
ENSG00000007080.10	1510
ENSG00000007129.17	0
ENSG00000007168.12	3487
ENSG00000007171.16	8
ENSG00000007174.17	8
ENSG00000007202.14	22830
ENSG00000007216.14	0
ENSG00000007237.18	0
ENSG00000007255.10	271
ENSG00000007264.14	0
ENSG00000007306.14	0
ENSG00000007312.12	0
ENSG00000007314.11	0
ENSG00000007341.18	901
ENSG00000007350.16	6
ENSG00000007372.20	2387
ENSG00000007376.7	692
ENSG00000007384.15	766
ENSG00000007392.16	950
ENSG00000007402.11	2
ENSG00000007516.13	1
ENSG00000007520.3	1805
ENSG00000007541.16	1624
ENSG00000007545.15	383
ENSG00000007866.18	509
ENSG00000007908.15	0
ENSG00000007923.15	2026
ENSG00000007933.12	2
ENSG00000007944.14	78
ENSG00000007952.17	0
ENSG00000007968.6	38
ENSG00000008018.8	8641
ENSG00000008056.12	0
ENSG00000008083.13	525
ENSG00000008086.11	345
ENSG00000008118.9	0
ENSG00000008128.22	1113
ENSG00000008130.15	2740
