ENSG00000000003.14	114
ENSG00000000005.5	0
ENSG00000000419.12	2776
ENSG00000000457.13	304
ENSG00000000460.16	747
ENSG00000000938.12	0
ENSG00000000971.15	53
ENSG00000001036.13	3359
ENSG00000001084.10	910
ENSG00000001167.14	410
ENSG00000001460.17	155
ENSG00000001461.16	339
ENSG00000001497.16	3878
ENSG00000001561.6	167
ENSG00000001617.11	4642
ENSG00000001626.14	0
ENSG00000001629.9	3804
ENSG00000001630.15	9
ENSG00000001631.15	1292
ENSG00000002016.17	197
ENSG00000002330.13	2974
ENSG00000002549.12	3556
ENSG00000002586.18	0
ENSG00000002586.18_PAR_Y	1
ENSG00000002587.9	386
ENSG00000002726.20	1
ENSG00000002745.12	0
ENSG00000002746.14	0
ENSG00000002822.15	721
ENSG00000002834.17	1546
ENSG00000002919.14	775
ENSG00000002933.7	0
ENSG00000003056.7	2654
ENSG00000003096.13	556
ENSG00000003137.8	114
ENSG00000003147.17	78
ENSG00000003249.13	241
ENSG00000003393.14	1838
ENSG00000003400.14	6
ENSG00000003402.19	1217
ENSG00000003436.14	60
ENSG00000003509.15	390
ENSG00000003756.16	2636
ENSG00000003987.13	7
ENSG00000003989.16	101
ENSG00000004059.10	3057
ENSG00000004139.13	685
ENSG00000004142.11	6499
ENSG00000004399.12	1685
ENSG00000004455.16	2200
ENSG00000004468.12	0
ENSG00000004478.7	6364
ENSG00000004487.15	3236
ENSG00000004534.14	3662
ENSG00000004660.14	178
ENSG00000004700.15	1748
ENSG00000004766.15	782
ENSG00000004776.11	0
ENSG00000004777.18	589
ENSG00000004779.9	2075
ENSG00000004799.7	0
ENSG00000004809.13	0
ENSG00000004838.13	9
ENSG00000004846.16	12
ENSG00000004848.7	0
ENSG00000004864.13	2699
ENSG00000004866.19	1656
ENSG00000004897.11	3139
ENSG00000004939.13	0
ENSG00000004948.13	0
ENSG00000004961.14	1366
ENSG00000004975.11	1643
ENSG00000005001.9	0
ENSG00000005007.12	2674
ENSG00000005020.12	601
ENSG00000005022.5	31968
ENSG00000005059.15	1952
ENSG00000005073.5	0
ENSG00000005075.15	3576
ENSG00000005100.12	1135
ENSG00000005102.12	0
ENSG00000005108.15	51
ENSG00000005156.11	1336
ENSG00000005175.9	1670
ENSG00000005187.11	6
ENSG00000005189.19	521
ENSG00000005194.14	2499
ENSG00000005206.16	476
ENSG00000005238.19	616
ENSG00000005243.9	1
ENSG00000005249.12	569
ENSG00000005302.17	1207
ENSG00000005339.14	4710
ENSG00000005379.15	30
ENSG00000005381.7	0
ENSG00000005421.8	1
ENSG00000005436.13	723
ENSG00000005448.16	911
ENSG00000005469.11	675
ENSG00000005471.15	1
ENSG00000005483.20	1953
ENSG00000005486.16	5161
ENSG00000005513.9	0
ENSG00000005700.14	450
ENSG00000005801.16	957
ENSG00000005810.17	2774
ENSG00000005812.10	1736
ENSG00000005844.17	0
ENSG00000005882.11	771
ENSG00000005884.17	23001
ENSG00000005889.15	1269
ENSG00000005893.15	4297
ENSG00000005961.17	2
ENSG00000005981.12	0
ENSG00000006007.11	1550
ENSG00000006015.17	111
ENSG00000006016.10	6
ENSG00000006025.11	108
ENSG00000006042.11	1588
ENSG00000006047.12	1
ENSG00000006059.3	0
ENSG00000006062.13	1914
ENSG00000006071.12	0
ENSG00000006116.3	0
ENSG00000006118.14	2164
ENSG00000006125.16	7378
ENSG00000006128.11	0
ENSG00000006194.9	1248
ENSG00000006210.6	858
ENSG00000006282.20	4270
ENSG00000006283.17	1
ENSG00000006327.13	12611
ENSG00000006377.10	0
ENSG00000006432.15	416
ENSG00000006451.7	943
ENSG00000006453.13	505
ENSG00000006459.10	33
ENSG00000006468.13	122
ENSG00000006530.15	1519
ENSG00000006534.15	1098
ENSG00000006555.10	0
ENSG00000006576.16	2679
ENSG00000006606.8	273
ENSG00000006607.13	772
ENSG00000006611.15	0
ENSG00000006625.17	1656
ENSG00000006634.7	2580
ENSG00000006638.11	14
ENSG00000006652.13	5283
ENSG00000006659.12	0
ENSG00000006695.10	653
ENSG00000006704.10	1245
ENSG00000006712.14	2735
ENSG00000006715.15	1896
ENSG00000006740.16	0
ENSG00000006744.18	2727
ENSG00000006747.14	0
ENSG00000006756.15	516
ENSG00000006757.11	0
ENSG00000006788.12	0
ENSG00000006831.9	1606
ENSG00000006837.11	78
ENSG00000007001.12	0
ENSG00000007038.10	0
ENSG00000007047.14	1403
ENSG00000007062.11	1
ENSG00000007080.10	1717
ENSG00000007129.17	0
ENSG00000007168.12	3188
ENSG00000007171.16	4
ENSG00000007174.17	1
ENSG00000007202.14	17587
ENSG00000007216.14	0
ENSG00000007237.18	1
ENSG00000007255.10	179
ENSG00000007264.14	0
ENSG00000007306.14	0
ENSG00000007312.12	0
ENSG00000007314.11	0
ENSG00000007341.18	720
ENSG00000007350.16	0
ENSG00000007372.20	2642
ENSG00000007376.7	667
ENSG00000007384.15	573
ENSG00000007392.16	947
ENSG00000007402.11	0
ENSG00000007516.13	4
ENSG00000007520.3	1652
ENSG00000007541.16	1487
ENSG00000007545.15	315
ENSG00000007866.18	463
ENSG00000007908.15	0
ENSG00000007923.15	1726
ENSG00000007933.12	0
ENSG00000007944.14	133
ENSG00000007952.17	0
ENSG00000007968.6	24
ENSG00000008018.8	7597
ENSG00000008056.12	1
ENSG00000008083.13	606
ENSG00000008086.11	288
ENSG00000008118.9	0
ENSG00000008128.22	1121
ENSG00000008130.15	2258
ENSG00000008196.12	0
ENSG00000008197.4	0
ENSG00000008226.19	5
ENSG00000008256.15	3465
ENSG00000008277.14	495
ENSG00000008282.8	3583
ENSG00000008283.15	765
ENSG00000008294.20	4427
ENSG00000008300.15	556
ENSG00000008311.14	1062
ENSG00000008323.15	10
ENSG00000008324.10	87
ENSG00000008382.15	634
ENSG00000008394.12	9839
ENSG00000008405.11	950
ENSG00000008438.4	0
ENSG00000008441.16	9656
ENSG00000008513.14	78
ENSG00000008516.16	2
ENSG00000008517.16	392
ENSG00000008710.18	1978
ENSG00000008735.13	23
ENSG00000008838.18	3863
ENSG00000008853.16	766
ENSG00000008869.11	803
ENSG00000008952.16	3229
ENSG00000008988.9	12594
ENSG00000009307.15	23198
