ENSG00000000003.14	338
ENSG00000000005.5	0
ENSG00000000419.12	1971
ENSG00000000457.13	295
ENSG00000000460.16	917
ENSG00000000938.12	0
ENSG00000000971.15	26
ENSG00000001036.13	5220
ENSG00000001084.10	1236
ENSG00000001167.14	570
ENSG00000001460.17	190
ENSG00000001461.16	618
ENSG00000001497.16	3322
ENSG00000001561.6	370
ENSG00000001617.11	314
ENSG00000001626.14	0
ENSG00000001629.9	2010
ENSG00000001630.15	1109
ENSG00000001631.15	820
ENSG00000002016.17	101
ENSG00000002330.13	740
ENSG00000002549.12	1977
ENSG00000002586.18	0
ENSG00000002586.18_PAR_Y	0
ENSG00000002587.9	73
ENSG00000002726.20	0
ENSG00000002745.12	8
ENSG00000002746.14	189
ENSG00000002822.15	1527
ENSG00000002834.17	1571
ENSG00000002919.14	739
ENSG00000002933.7	0
ENSG00000003056.7	3056
ENSG00000003096.13	554
ENSG00000003137.8	21
ENSG00000003147.17	102
ENSG00000003249.13	821
ENSG00000003393.14	2004
ENSG00000003400.14	1
ENSG00000003402.19	316
ENSG00000003436.14	192
ENSG00000003509.15	460
ENSG00000003756.16	2377
ENSG00000003987.13	5
ENSG00000003989.16	79
ENSG00000004059.10	1167
ENSG00000004139.13	155
ENSG00000004142.11	3504
ENSG00000004399.12	5579
ENSG00000004455.16	2730
ENSG00000004468.12	1
ENSG00000004478.7	5185
ENSG00000004487.15	7257
ENSG00000004534.14	2436
ENSG00000004660.14	213
ENSG00000004700.15	2171
ENSG00000004766.15	440
ENSG00000004776.11	0
ENSG00000004777.18	223
ENSG00000004779.9	1379
ENSG00000004799.7	6
ENSG00000004809.13	0
ENSG00000004838.13	7
ENSG00000004846.16	0
ENSG00000004848.7	0
ENSG00000004864.13	1607
ENSG00000004866.19	655
ENSG00000004897.11	3148
ENSG00000004939.13	0
ENSG00000004948.13	0
ENSG00000004961.14	1268
ENSG00000004975.11	2526
ENSG00000005001.9	0
ENSG00000005007.12	2768
ENSG00000005020.12	1071
ENSG00000005022.5	21661
ENSG00000005059.15	856
ENSG00000005073.5	22
ENSG00000005075.15	1120
ENSG00000005100.12	1602
ENSG00000005102.12	1
ENSG00000005108.15	9
ENSG00000005156.11	1455
ENSG00000005175.9	1978
ENSG00000005187.11	3
ENSG00000005189.19	167
ENSG00000005194.14	1343
ENSG00000005206.16	157
ENSG00000005238.19	565
ENSG00000005243.9	83
ENSG00000005249.12	264
ENSG00000005302.17	1818
ENSG00000005339.14	3950
ENSG00000005379.15	0
ENSG00000005381.7	0
ENSG00000005421.8	0
ENSG00000005436.13	527
ENSG00000005448.16	1039
ENSG00000005469.11	341
ENSG00000005471.15	149
ENSG00000005483.20	2862
ENSG00000005486.16	1287
ENSG00000005513.9	0
ENSG00000005700.14	612
ENSG00000005801.16	1348
ENSG00000005810.17	1698
ENSG00000005812.10	716
ENSG00000005844.17	1
ENSG00000005882.11	156
ENSG00000005884.17	18703
ENSG00000005889.15	1103
ENSG00000005893.15	8640
ENSG00000005961.17	11
ENSG00000005981.12	0
ENSG00000006007.11	1219
ENSG00000006015.17	42
ENSG00000006016.10	1
ENSG00000006025.11	71
ENSG00000006042.11	0
ENSG00000006047.12	0
ENSG00000006059.3	0
ENSG00000006062.13	1767
ENSG00000006071.12	0
ENSG00000006116.3	0
ENSG00000006118.14	1388
ENSG00000006125.16	6302
ENSG00000006128.11	0
ENSG00000006194.9	1001
ENSG00000006210.6	25
ENSG00000006282.20	619
ENSG00000006283.17	1
ENSG00000006327.13	7394
ENSG00000006377.10	6
ENSG00000006432.15	388
ENSG00000006451.7	1121
ENSG00000006453.13	455
ENSG00000006459.10	71
ENSG00000006468.13	492
ENSG00000006530.15	885
ENSG00000006534.15	140
ENSG00000006555.10	0
ENSG00000006576.16	1316
ENSG00000006606.8	139
ENSG00000006607.13	919
ENSG00000006611.15	0
ENSG00000006625.17	1430
ENSG00000006634.7	1771
ENSG00000006638.11	21
ENSG00000006652.13	3784
ENSG00000006659.12	0
ENSG00000006695.10	430
ENSG00000006704.10	1086
ENSG00000006712.14	2445
ENSG00000006715.15	2652
ENSG00000006740.16	0
ENSG00000006744.18	3750
ENSG00000006747.14	13
ENSG00000006756.15	103
ENSG00000006757.11	86
ENSG00000006788.12	0
ENSG00000006831.9	1927
ENSG00000006837.11	38
ENSG00000007001.12	0
ENSG00000007038.10	0
ENSG00000007047.14	510
ENSG00000007062.11	2
ENSG00000007080.10	655
ENSG00000007129.17	0
ENSG00000007168.12	3859
ENSG00000007171.16	0
ENSG00000007174.17	30
ENSG00000007202.14	14707
ENSG00000007216.14	0
ENSG00000007237.18	0
ENSG00000007255.10	9
ENSG00000007264.14	0
ENSG00000007306.14	0
ENSG00000007312.12	0
ENSG00000007314.11	0
ENSG00000007341.18	304
ENSG00000007350.16	5
ENSG00000007372.20	361
ENSG00000007376.7	345
ENSG00000007384.15	189
ENSG00000007392.16	1047
ENSG00000007402.11	0
ENSG00000007516.13	1
ENSG00000007520.3	747
ENSG00000007541.16	662
ENSG00000007545.15	384
ENSG00000007866.18	69
ENSG00000007908.15	0
ENSG00000007923.15	2770
ENSG00000007933.12	0
ENSG00000007944.14	160
ENSG00000007952.17	0
ENSG00000007968.6	41
ENSG00000008018.8	9069
ENSG00000008056.12	0
ENSG00000008083.13	797
ENSG00000008086.11	222
ENSG00000008118.9	0
ENSG00000008128.22	1263
ENSG00000008130.15	1600
ENSG00000008196.12	1
ENSG00000008197.4	0
ENSG00000008226.19	0
ENSG00000008256.15	3269
ENSG00000008277.14	8
ENSG00000008282.8	1769
ENSG00000008283.15	247
ENSG00000008294.20	3257
ENSG00000008300.15	104
ENSG00000008311.14	637
ENSG00000008323.15	0
ENSG00000008324.10	79
ENSG00000008382.15	594
ENSG00000008394.12	5533
ENSG00000008405.11	836
ENSG00000008438.4	0
ENSG00000008441.16	2712
ENSG00000008513.14	178
ENSG00000008516.16	1
ENSG00000008517.16	9
ENSG00000008710.18	877
ENSG00000008735.13	19
ENSG00000008838.18	2575
ENSG00000008853.16	704
ENSG00000008869.11	834
ENSG00000008952.16	2662
ENSG00000008988.9	14129
ENSG00000009307.15	26315
ENSG00000009335.17	7107
ENSG00000009413.15	1600
ENSG00000009694.13	398
ENSG00000009709.11	79
ENSG00000009724.16	18
ENSG00000009765.14	0
ENSG00000009780.15	126
ENSG00000009790.14	0
ENSG00000009830.11	1116
ENSG00000009844.15	1328
ENSG00000009950.15	1
ENSG00000009954.10	9333
ENSG00000010017.12	1828
ENSG00000010030.13	1
ENSG00000010072.15	526
ENSG00000010165.19	2461
ENSG00000010219.13	461
ENSG00000010244.17	5690
ENSG00000010256.10	7858
ENSG00000010270.13	2687
ENSG00000010278.12	819
ENSG00000010282.14	0
ENSG00000010292.12	10870
ENSG00000010295.19	240
ENSG00000010310.8	0
ENSG00000010318.20	43
ENSG00000010319.6	8
ENSG00000010322.15	859
ENSG00000010327.10	0
ENSG00000010361.13	15
ENSG00000010379.15	0
ENSG00000010404.17	2115
ENSG00000010438.16	0
ENSG00000010539.11	458
ENSG00000010610.9	0
ENSG00000010626.14	40
ENSG00000010671.15	0
ENSG00000010704.18	410
ENSG00000010803.16	1083
ENSG00000010810.17	1310
ENSG00000010818.8	615
ENSG00000010932.15	0
ENSG00000011007.12	6559
ENSG00000011009.10	388
ENSG00000011021.21	447
ENSG00000011028.13	2951
ENSG00000011052.21	27
ENSG00000011083.8	0
ENSG00000011105.11	689
ENSG00000011114.14	58
ENSG00000011132.11	213
ENSG00000011143.16	238
ENSG00000011198.7	917
ENSG00000011201.11	0
ENSG00000011243.17	1168
ENSG00000011258.15	253
ENSG00000011260.13	2103
ENSG00000011275.18	5385
ENSG00000011295.15	1706
ENSG00000011304.18	6873
ENSG00000011332.19	150
ENSG00000011347.9	1
ENSG00000011376.9	960
ENSG00000011405.13	2600
ENSG00000011422.11	4811
ENSG00000011426.10	11597
ENSG00000011451.17	1636
ENSG00000011454.16	1412
ENSG00000011465.16	0
ENSG00000011478.11	340
ENSG00000011485.14	3247
ENSG00000011523.13	304
ENSG00000011566.14	905
ENSG00000011590.13	0
ENSG00000011600.11	0
ENSG00000011638.10	8
ENSG00000011677.12	227
ENSG00000012048.20	2419
ENSG00000012061.15	1586
ENSG00000012124.15	0
ENSG00000012171.18	71
ENSG00000012174.11	1143
ENSG00000012211.12	283
ENSG00000012223.12	1
ENSG00000012232.8	4089
ENSG00000012504.13	20
ENSG00000012660.13	6115
ENSG00000012779.10	0
ENSG00000012817.15	1057
ENSG00000012822.15	179
ENSG00000012963.14	370
ENSG00000012983.11	1696
ENSG00000013016.15	344
ENSG00000013275.7	2026
ENSG00000013288.8	925
ENSG00000013293.5	0
ENSG00000013297.10	1
ENSG00000013306.15	3568
ENSG00000013364.18	1242
ENSG00000013374.15	1224
ENSG00000013375.15	1417
ENSG00000013392.7	170
ENSG00000013441.15	1051
ENSG00000013503.9	533
ENSG00000013523.9	227
ENSG00000013561.17	1546
ENSG00000013563.13	256
ENSG00000013573.16	603
ENSG00000013583.8	371
ENSG00000013588.6	260
ENSG00000013619.13	765
ENSG00000013725.14	0
ENSG00000013810.18	9020
ENSG00000014123.9	723
ENSG00000014138.8	997
ENSG00000014164.6	114
ENSG00000014216.15	1955
ENSG00000014257.15	0
ENSG00000014641.17	6113
ENSG00000014824.13	1873
ENSG00000014914.19	248
ENSG00000014919.12	899
ENSG00000015133.18	186
ENSG00000015153.14	139
ENSG00000015171.18	1319
ENSG00000015285.10	16
ENSG00000015413.9	0
ENSG00000015475.18	841
ENSG00000015479.17	1
ENSG00000015520.14	0
ENSG00000015532.9	764
ENSG00000015568.12	0
ENSG00000015592.16	0
ENSG00000015676.17	1648
ENSG00000016082.14	1
ENSG00000016391.10	35
ENSG00000016402.13	75
ENSG00000016490.15	0
ENSG00000016602.9	0
ENSG00000016864.17	1000
ENSG00000017260.19	2351
ENSG00000017427.15	0
ENSG00000017483.14	5
ENSG00000017797.11	3312
ENSG00000018189.12	214
ENSG00000018236.14	6019
ENSG00000018280.16	0
ENSG00000018408.14	2336
ENSG00000018510.13	5468
ENSG00000018610.13	423
ENSG00000018625.14	0
ENSG00000018699.11	976
ENSG00000018869.16	78
ENSG00000019102.11	0
ENSG00000019144.17	1722
ENSG00000019169.10	0
ENSG00000019186.9	33
ENSG00000019485.12	158
ENSG00000019505.7	0
ENSG00000019549.8	608
ENSG00000019582.14	0
ENSG00000019991.15	0
ENSG00000019995.6	3211
ENSG00000020129.15	1258
ENSG00000020181.17	93
ENSG00000020256.19	988
ENSG00000020426.10	896
ENSG00000020577.13	159
ENSG00000020633.18	16
ENSG00000020922.12	574
ENSG00000021300.13	61
ENSG00000021355.12	258
ENSG00000021461.16	0
ENSG00000021488.12	1
ENSG00000021574.11	344
ENSG00000021645.18	299
ENSG00000021762.19	117
ENSG00000021776.10	1741
ENSG00000021826.14	303
ENSG00000021852.12	0
ENSG00000022267.16	635
ENSG00000022277.12	3146
ENSG00000022355.16	0
ENSG00000022556.15	54
ENSG00000022567.9	170
ENSG00000022840.15	7396
ENSG00000022976.15	502
ENSG00000023041.11	1024
ENSG00000023171.15	63
ENSG00000023191.16	158
ENSG00000023228.13	528
ENSG00000023287.12	2800
ENSG00000023318.7	1599
ENSG00000023330.14	2401
ENSG00000023445.13	15
ENSG00000023516.8	2012
ENSG00000023572.8	510
ENSG00000023608.4	1901
ENSG00000023697.12	656
ENSG00000023734.10	4254
ENSG00000023839.10	112
ENSG00000023892.10	3
ENSG00000023902.13	1994
ENSG00000023909.9	2066
ENSG00000024048.10	776
ENSG00000024422.11	198
ENSG00000024526.16	3678
ENSG00000024862.17	207
ENSG00000025039.14	444
ENSG00000025156.12	641
ENSG00000025293.16	1267
ENSG00000025423.11	11
ENSG00000025434.18	106
ENSG00000025708.13	0
ENSG00000025770.18	1439
ENSG00000025772.7	1969
ENSG00000025796.13	2500
ENSG00000025800.13	1341
ENSG00000026025.14	83964
ENSG00000026036.21	3
ENSG00000026103.20	40
ENSG00000026297.15	123
ENSG00000026508.16	30904
ENSG00000026559.13	115
ENSG00000026652.13	218
ENSG00000026751.16	0
ENSG00000026950.16	239
ENSG00000027001.9	430
ENSG00000027075.13	178
ENSG00000027644.4	0
ENSG00000027697.13	834
ENSG00000027847.13	456
ENSG00000027869.11	0
ENSG00000028116.16	181
ENSG00000028137.17	0
ENSG00000028203.17	3390
ENSG00000028277.21	1
ENSG00000028310.17	1159
ENSG00000028528.14	2837
ENSG00000028839.9	515
ENSG00000029153.14	1762
ENSG00000029363.15	2229
ENSG00000029364.11	655
ENSG00000029534.19	424
ENSG00000029559.6	0
ENSG00000029639.10	597
ENSG00000029725.16	2942
